date,time,title,name,link,image,content
20241214,"12月15日 日曜 2:00
            -2:30 文化放送",MOMO・SORA・SHIINA Talking Box,不明,https://radiko.jp/share/?t=20241215020000&sid=QRR,https://cdn.minds-r.org/images/repix/ot027ft086.png,雨宮天のRadio青天井番組メールアドレス：mss@joqr.netX（旧Twitter）ページは「https://twitter.com/msstb_joqr」『MOMO・SORA・SHIINA Talking Box』は、TrySailのメンバーとしてはもちろんのこと、声優・ソロアーティストとして活躍中の麻倉ももさん、雨宮天さん、夏川椎菜さんの３人が週替わりで一人しゃべりの冠番組をお届けしていく３０分間のラジオプログラムです。3人各々の個性や魅力が詰まった、カラーの異なる三者三様の番組を毎週お届けしていきます。文化放送公式X（旧Twitter）アカウントは「@joqrpr」文化放送公式X（旧Twitter）ハッシュタグは「#文化放送」文化放送公式facebookページは「https://www.facebook.com/1134joqr」文化放送公式LINEは「@joqr_916」
20241214,"12月15日 日曜 2:30
            -3:00 文化放送",Paradox Live Dope Radio,不明,https://radiko.jp/share/?t=20241215023000&sid=QRR,https://cdn.minds-r.org/images/repix/8ndtvh5t03.jpg,番組メールアドレス：paradox@joqr.netエイベックス×ジークレストによるHIPHOPメディアミックスプロジェクト「Paradox Live」公式ラジオ番組です。月替わりで各チームのキャストが出演し、パラライの魅力をもっと広めるラジオ番組です。文化放送公式X（旧Twitter）アカウントは「@joqrpr」文化放送公式X（旧Twitter）ハッシュタグは「#文化放送」文化放送公式facebookページは「https://www.facebook.com/1134joqr」文化放送公式LINEは「@joqr_916」
20241214,"12月15日 日曜 3:00
            -3:30 文化放送",仁科美咲の遊々ミュージック,仁科美咲,https://radiko.jp/share/?t=20241215030000&sid=QRR,https://cdn.minds-r.org/images/repix/hn6wpc3bko.jpg,番組メールアドレス：yuyu@joqr.net素敵なひとときを音楽とトークでお楽しみ下さい！文化放送公式X（旧Twitter）アカウントは「@joqrpr」文化放送公式X（旧Twitter）ハッシュタグは「#文化放送」文化放送公式facebookページは「https://www.facebook.com/1134joqr」文化放送公式LINEは「@joqr_916」
20241214,"12月15日 日曜 3:30
            -4:00 文化放送",SAYONARAシティボーイズ,"大竹まこと



斉木しげる



きたろう",https://radiko.jp/share/?t=20241215033000&sid=QRR,https://cdn.minds-r.org/images/repix/0cpyzmra6k.jpg,番組メールアドレス：cityboys@joqr.netX（旧Twitter）ページは「https://x.com/SAYONARA_cb?s=20」「老先短いが今の時代と向き合うドキュメンタリー」人を傷つけない笑い。わかりやすさ。自主規制。昭和平成をリードしてきた喜劇役者たちは今、“ご時世”とどう向き合っているのか。時にはゲストを迎え、します。文化放送公式X（旧Twitter）アカウントは「@joqrpr」文化放送公式X（旧Twitter）ハッシュタグは「#文化放送」文化放送公式facebookページは「https://www.facebook.com/1134joqr」文化放送公式LINEは「@joqr_916」
20241214,"12月15日 日曜 4:00
            -5:00 文化放送",恋せよ！オトナ オトナ世代応援ラジオ,"水谷加奈



和田秀樹",https://radiko.jp/share/?t=20241215040000&sid=QRR,https://cdn.minds-r.org/images/repix/ydsjbl9mr3.jpg,番組メールアドレス：koiseyo@joqr.net評論家で精神科医の和田秀樹が50代、60代以降のオトナ世代に向けてエールと日常生活のヒントや潤いを届け、前向きに元気になってもらうことを目指す番組文化放送公式X（旧Twitter）アカウントは「@joqrpr」文化放送公式X（旧Twitter）ハッシュタグは「#文化放送」文化放送公式facebookページは「https://www.facebook.com/1134joqr」文化放送公式LINEは「@joqr_916」
20241214,"12月14日 土曜 5:00
            -7:40 ニッポン放送",徳光和夫　とくモリ！歌謡サタデー,"徳光和夫



石川みゆき



布施明",https://radiko.jp/share/?t=20241214050000&sid=LFR,https://cdn.minds-r.org/images/origin/g7jtvsevrt.jpg,特集企画『もうすぐ昭和100年 布施明 登場！薔薇色の昭和歌謡にズームイン!!』。昭和歌謡界のビッグスター、今も第一線で活躍中の超一流シンガー布施明さんをお迎えして、昭和歌謡の魅力に迫る大特集企画！番組後半で発表する、キーワードクイズでクリスマス時期を彩る「スペアリブ」が当たる！-------------------------------------------------徳光和夫が朝5時から生放送～◇天・Ｎ・スポーツ◇5時台後半から布施明さんが登場！▽番組の7時台で発表されるキーワードクイズでスペアリブが当たります◇現金抽選会も必ずありますよ～7:40のエンディングまで要チェック〇パーソナリティ 徳光和夫〇アシスタント 石川みゆき〇ゲスト　布施明【エンディング】先週の競馬予想が的中！お一人に現金プレゼント！抽選会を行います。徳さんからあなたに電話がくるかも！？生で応募した方はとにかくエンディングの時間に電話の前で待機～！メールアドレス：toku@1242.com番組ホームページはこちらtwitterハッシュタグは「#とくモリ」twitterアカウントは「@toku1242」
20241214,"12月14日 土曜 7:40
            -8:00 ニッポン放送",おしゃべりラボ～しあわせSocial Design～,不明,https://radiko.jp/share/?t=20241214074000&sid=LFR,https://cdn.minds-r.org/images/origin/qms7b481co.jpg,"「おしゃべりラボ～しあわせSocial Design～」では、私たちの暮らしをちょっと明るくする仕組みをゲストの方をお迎えしながら楽しくご紹介していきます。日々の暮らしに""気づき""を持たせる「Social Design研究所」です。【出演】・中村陽一 （社会デザイン学会 会長）・残間里江子 （プロデューサー）【ゲスト】杉野公亮（もうひとつの研究所／パラパラブックス製作者）【メールアドレス】 lab@1242.comメールアドレス：lab@1242.com"
20241214,"12月14日 土曜 8:00
            -8:30 ニッポン放送",Music Machine GO! GO!☆,不明,https://radiko.jp/share/?t=20241214080000&sid=LFR,https://cdn.minds-r.org/images/origin/z0o6kza01f.jpg,パーソナリティ：小林克也「小林克也流」音楽のエッセンスがつまったプログラム。ラジオだからこそ楽しめる音楽の世界を、土曜日の朝たっぷりお届けします。メールアドレス：katsuya@1242.com
20241214,"12月14日 土曜 8:30
            -11:00 ニッポン放送",八木亜希子 LOVE ＆ MELODY,不明,https://radiko.jp/share/?t=20241214083000&sid=LFR,https://cdn.minds-r.org/images/origin/bo21my5uow.jpg,軽部真一さんを迎えて送るラブメロアワード2024！！「今年いちばん心に残ったエンタメ」をラブメロ独自の視点で選んじゃいます！あなたのリクエスト曲にお応えする2時間30分の生放送の音楽番組！今、聴きたい曲を書いて送ってくださいね。〇パーソナリティ 八木亜希子●メールテーマ　“今あなたが聞きたい曲“タイトルがわからなくても、アーティストだけでもOK。　　「今〇〇しながら聞いています！」「この週末の予定」、　パーソナリティへの質問、突っ込み、感想など気軽に参加してみてください！　リクエスト、メッセージを送ってくださった方から、　毎週1名様に八木亜希子直筆イラスト入りの、番組オリジナルサーモボトルをプレゼント！▼【気になる天気予報】…8:45頃、9:00（ベランダ天気予報）、10:10頃▼9:09頃【軽部真一さん登場！ラブメロアワード2024！】　本、アート、ドラマ、映画などなど…今年のエンタメ総ざらい！　☆きょう12月14日　流れたMELODY☆さよーならまたいつか！ / 米津玄師舞台に立って / YOASOBIMarry You / Bruno Marsたしかなこと / 小田和正毎日がスペシャル / 竹内まりやEdelweiss / 映画『サウンド・オブ・ミュージック』より情けねえ / とんねるずI wonder / Da-iCEメールアドレス：love@1242.com番組ホームページはこちらtwitterハッシュタグは「#ラブメロ」twitterアカウントは「@lovemelo1242」
20241214,"12月14日 土曜 11:00
            -13:00 ニッポン放送",ゴッドアフタヌーン　アッコのいいかげんに1000回,"垣花正



和田アキ子



サンドウィッチマン",https://radiko.jp/share/?t=20241214110000&sid=LFR,https://cdn.minds-r.org/images/origin/5prkcnwi2g.jpg,和田アキ子が芸能ニュース、話題のニュースにひとこと物申す！芸能界の裏話、また芸能人に似つかわしくない生活感あふれる爆笑エピソード満載でお送りします。いきなり電話をかけたり、ゲストが乱入したりとハプニングにも乞うご期待！〇パーソナリティ 和田アキ子〇アシスタント 垣花正▼11:55 ニュース・交通情報▼12:00 今週の芸能・話題をぶった切り『週刊ワダスポ』▼12:25 天気予報・交通情報▼12:48 電話クイズに参加して現金1万円が当たる！『アコちゃんに叱られる！』■お知らせメールにあなたの電話番号を書いて送るだけで1万円が当たる「アコちゃんに叱られる！」。その日の生放送を聞いてればカンタンにわかるクイズに答えて現金をGET！メールアドレス：akko@1242.com番組ホームページはこちら
20241214,"12月14日 土曜 13:00
            -15:00 ニッポン放送",サンドウィッチマン　ザ・ラジオショー サタデー,不明,https://radiko.jp/share/?t=20241214130000&sid=LFR,https://cdn.minds-r.org/images/origin/saebk12nw7.jpg,"サンドウィッチマンが満を持して土曜日のお昼に登場！2人のトークを中心に、愛のある「素人いじり」が大好物のサンドウィッチマンがメールやSNSを上手に料理しながら、「笑い」という「癒し」をお届けします！SPウィークの今週はゲストに""みちょぱ""こと、池田美優さんが登場！メールアドレス：sand@1242.com番組ホームページはこちらtwitterハッシュタグは「#サンドラジオショー」twitterアカウントは「@sandradioshow」"
20241214,"12月14日 土曜 15:00
            -16:20 ニッポン放送",さまぁ～ずのさまラジ　年末特大号,不明,https://radiko.jp/share/?t=20241214150000&sid=LFR,https://cdn.minds-r.org/images/origin/eia79hp85u.jpg,さまぁ～ずの三村マサカズと大竹一樹の“おじさん”二人が、土曜日の午後にゆる～くトークをお送りします。メールアドレス：sm@1242.com番組ホームページはこちらtwitterハッシュタグは「#さまラジ」twitterアカウントは「@samaraji1242」
20241214,"12月14日 土曜 16:20
            -16:50 ニッポン放送",渡邉美樹 5年後の夢を語ろう！,不明,https://radiko.jp/share/?t=20241214162000&sid=LFR,https://cdn.minds-r.org/images/origin/2wt9lby8fl.jpg,「5年後の夢を持つと、人生をより充実できる」と提唱する渡邉美樹と、「普通の人は、明日のことで精一杯(笑)」そう語る、テリー伊藤。正反対のふたりが、土曜日の夕方、様々なテーマで明るく語り合う30分。メールアドレス：yume5@1242.com番組ホームページはこちら
20241214,"12月14日 土曜 16:50
            -17:20 ニッポン放送",剛力彩芽は未来を編む,不明,https://radiko.jp/share/?t=20241214165000&sid=LFR,https://cdn.minds-r.org/images/origin/sm7d8xmr3s.png,過去の成功パターンが通用しにくい現代において、未来を描き、具現化するための新たな思考法やスキルを習得する機会を提供するプログラム。過去の知見と最新のAIを組み』メールアドレス：mirai@1242.com番組ホームページはこちらtwitterハッシュタグは「#剛力彩芽は未来を編む」twitterアカウントは「@miraiwoamu」
20241214,"12月14日 土曜 17:20
            -17:50 ニッポン放送",成田昭次のRockon The Knight,不明,https://radiko.jp/share/?t=20241214172000&sid=LFR,https://cdn.minds-r.org/images/origin/1x152k4r0e.jpg,「成田昭次のRockon The Knight」今回は今年の「新語流行語大賞」年間大賞に選ばれた「ふてほど」（ドラマ「不適切にもほどがある!」）に出演した時のエピソード、成田昭次にとっての2024年「人・モノ・音楽」を振り返り発表！メールアドレス：narita@1242.com番組ホームページはこちらtwitterハッシュタグは「#ロックオンザナイト」twitterアカウントは「@RockonTheKnight」
20241214,"12月14日 土曜 19:00
            -21:00 ニッポン放送",藤井貴彦 Saturday Night Buzz,不明,https://radiko.jp/share/?t=20241214190000&sid=LFR,https://cdn.minds-r.org/images/origin/sw79f0p8rf.jpg,好きな男性アナウンサーランキングで1位を獲得し、今春フリーとなったアナウンサー歴30年の藤井貴彦が、初のレギュラーラジオを担当します！タイトルにある“Buzz”は、がやがや話す、ほろ酔い、噂話といった意味を持つ言葉。街にあふれる情報についてや、リスナーから寄せられるお便り、自身のエピソードなどをもとに藤井貴彦が楽しくがやがや話すトークバラエティです。メールアドレス：snb@1242.com番組ホームページはこちらtwitterハッシュタグは「#藤井貴彦snb」twitterアカウントは「@fujiisnb_1242」
20241214,"12月14日 土曜 21:00
            -21:30 ニッポン放送",MASHIROのRISE UP RADIO,不明,https://radiko.jp/share/?t=20241214210000&sid=LFR,https://cdn.minds-r.org/images/origin/cbplas10m7.png,元『Kep1er』のメンバーで9月から『MADEIN』のメンバーとして2回目のデビューを果たしたMASHIROによる初の冠ラジオ番組。K-POPの第一線で活躍を続けているMASHIROがエンターテイメントやカルチャー、ファッションなど、世界のトレンドについて話し、学んでいきます。メールアドレス：mashiro@1242.com番組ホームページはこちらtwitterハッシュタグは「#MASHIRORADIO」twitterアカウントは「@MASHIRORADIO」
20241214,"12月14日 土曜 21:30
            -22:00 ニッポン放送",山崎育三郎のI AM 1936,不明,https://radiko.jp/share/?t=20241214213000&sid=LFR,https://cdn.minds-r.org/images/origin/m5ujp0avvp.jpg,少年野球で全国大会に出場した経験もある“野球”や“ゴルフ”など趣味の話にはじまり、時には弾き語りを披露したり、ラジオドラマやコントに挑戦したり、各界からの大物ゲストが登場したり…バラエティに富んだ企画と共に、ラジオならではのトークとリスナーとのコミュニケーションをしっかり盛り込んでいきます！メールアドレス：1936@1242.com番組ホームページはこちら
20241214,"12月14日 土曜 22:00
            -22:30 ニッポン放送",僕が見たかった青空　君と奏でるラジオ,不明,https://radiko.jp/share/?t=20241214220000&sid=LFR,https://cdn.minds-r.org/images/origin/s5hk3jee2q.jpg,"2023年8月30日に『青空について考える』でCDデビューした「僕が見たかった青空」が冠ラジオ番組に挑戦。パーソナリティを務めるのは早﨑すずき。週替わりで「僕が見たかった青空」のメンバーも登場。まだまだ新人アイドルである「僕が見たかった青空」が、1人前のアイドルになるべくラジオを通して、その成長する姿をお届けしていくドキュメンタリー番組です。メールアドレス：bokuao@1242.com番組ホームページはこちらtwitterハッシュタグは「#僕青ラジオ」twitterアカウントは「@bokuao_kanaradi」内容:
「僕が見たかった青空 君と奏でるラジオ」は、青春ドラマのようなコンセプトで、出演者がリスナーと共に「青空」をテーマにしたリラックスしたトークを展開するラジオ番組です。番組では、リスナーからのメッセージやエピソードを基に、人生の小さな喜びや悩みを共有しながら、感動的で温かい時間を作り上げます。青春の思い出や、これからの夢について語るコーナーもあり、前向きな気持ちになれる内容が特徴です。番組名にある「青空」のように、明るく爽やかな雰囲気がリスナーを包み込みます。

出演者:

番組のパーソナリティ（具体的な出演者がいる場合は記載）
ジャンル:

青春・トーク番組
ライフスタイル・感動系
音楽・エンターテイメント
人気の層:
青春を感じたい人々や、感動的な内容を求めるリスナーに特に人気があります。学生や若年層を中心に、前向きなメッセージや共感を得たいと思っている人々に支持されており、心温まるトークを求める層に特に響きます。

おすすめのシーン:

リラックスする時: 「青空」をテーマにした番組は、心を落ち着けたい時や感動を味わいたい時にぴったりです。日々の疲れを癒し、心を温かくする内容でリラックスできます。
通勤・通学時: 移動中に聴くことで、爽やかな気分を楽しむことができ、1日の始まりをポジティブにスタートできます。通勤・通学の時間をより有意義に過ごせます。
作業するとき: 穏やかなトークと感動的なエピソードがバックグラウンドに流れる中、作業をすることで集中しやすく、気分転換にも最適です。
「僕が見たかった青空 君と奏でるラジオ」は、心温まる内容が満載で、感動的なひとときを提供する番組です。青春の思い出や前向きなメッセージを求めるリスナーにおすすめです。





"
20241214,"12月14日 土曜 22:30
            -23:00 ニッポン放送",藤ヶ谷太輔 Peaceful Days,不明,https://radiko.jp/share/?t=20241214223000&sid=LFR,https://cdn.minds-r.org/images/origin/z9da4n2cy5.jpg,藤ヶ谷太輔にとって、初のソロレギュラーラジオ番組。新旧問わず素敵な音楽と、藤ヶ谷のソロトークで綴ります。頑張る人たちがホッとできるようなひと時をお届け。リスナーに元気を与える存在を目指して毎週お届けします。今夜はスペシャルウィーク！番組として３人目のゲスト、河合郁人さんが登場！普段から仲の良い２人のトークをお聴き逃しなく！メールアドレス：gaya@1242.com番組ホームページはこちらtwitterハッシュタグは「#藤ヶ谷太輔PeacefulDays」twitterアカウントは「@ANNpremium」
20241214,"12月14日 土曜 23:00
            -23:30 ニッポン放送",中居正広 ON ＆ ON AIR,不明,https://radiko.jp/share/?t=20241214230000&sid=LFR,https://cdn.minds-r.org/images/origin/hizen5kx6j.jpg,パーソナリティ：中居正広番組へのメッセージは、おハガキで、〒100-8439 ニッポン放送「中居正広 ON & ON AIR」係へお送り下さい。番組ホームページはこちらtwitterハッシュタグは「#中居正広_ON_and_ON_AIR」
20241214,"12月14日 土曜 23:30
            -1:00 ニッポン放送",SixTONESのオールナイトニッポンサタデースペシャル,不明,https://radiko.jp/share/?t=20241214233000&sid=LFR,https://cdn.minds-r.org/images/origin/24pknz8xcq.jpg,"SixTONESメンバーたちの近況トークはもちろん、『オールナイトニッポン』らしい、ネタコーナーや生メールで90分お送りします！今週はオールナイトニッポンスペシャルウィーク！番組では「SixTONESANN大忘年会2024」をお送りします！今年の印象に残ったシーンを音声と共に振り返っていきます！『サタスペ大賞』に輝くのはいったいどのシーンなのか…是非、お聴きください！★☆★☆★生放送中メール待っています！st@allnightnippon.com番組公式X@SixTONESANNSatハッシュタグ #SixTONESANN★☆★☆★メールアドレス：st@allnightnippon.com番組ホームページはこちらtwitterハッシュタグは「#SixTONESANN」twitterアカウントは「@SixTONESANNSat」内容:
「SixTONESのオールナイトニッポンサタデースペシャル」は、ジャニーズの人気グループ「SixTONES」のメンバーがパーソナリティを務めるラジオ番組です。毎週土曜日に放送され、SixTONESのメンバーがさまざまなトークテーマについて自由に語る内容となっています。リスナーからのメッセージや質問に答えるコーナー、メンバーが日常の出来事やエピソードを共有するコーナーもあり、彼らの個性やグループの裏話を楽しめます。ファンとの交流や、SixTONESの音楽活動に関する話題も多く、グループの最新情報や新曲の紹介も行われます。

出演者:

SixTONES（例: ジェシー、京本大我、松村北斗、髙地優吾、森本慎太郎、田中樹）
ジャンル:

アイドル・トーク番組
エンターテイメント・音楽番組
ファンとの交流
人気の層:
主にSixTONESのファン、特に10代から30代の若年層に人気があります。グループの音楽やパーソナリティを楽しむリスナーが多く、ジャニーズファンだけでなく、SixTONESの音楽やトークに魅了されている幅広いリスナーに支持されています。

おすすめのシーン:

通勤・通学時: SixTONESの元気で明るいトークが、通勤や通学中の気分を盛り上げてくれます。移動中に彼らの声を聴くことで、1日を楽しくスタートできます。
リラックスする時: メンバー同士のやり取りやファンとの交流が温かい気持ちにさせてくれるので、リラックスしたいときに聴くのにぴったりです。
作業するとき: SixTONESの軽快で楽しげなトークが作業の合間に良い気分転換を与えてくれます。グループの音楽やファンとの交流の様子を聴きながら、作業も楽しく進められるでしょう。
「SixTONESのオールナイトニッポンサタデースペシャル」は、SixTONESの魅力が詰まった楽しい番組で、ファンや音楽好きなリスナーにおすすめです。"
20241214,"12月15日 日曜 1:00
            -3:00 ニッポン放送",オードリーのオールナイトニッポン,不明,https://radiko.jp/share/?t=20241215010000&sid=LFR,https://cdn.minds-r.org/images/origin/40zg3cgaf8.jpg,"■1:00～1:45頃オープニングトーク■2:00頃～若林フリートーク■2:20頃～春日フリートーク■2:35頃～「チン！」のコーナー■2:45頃～「レッツ春日語！」のコーナー■2:50頃～「死んでもやめんじゃねーぞ！」■2:54頃～エンディングトーク※トークが長くなるとコーナーはおやすみになります。メールアドレス：kw@allnightnippon.com番組ホームページはこちらtwitterハッシュタグは「#annkw」twitterアカウントは「@annkw5tyb」内容:
「オードリーのオールナイトニッポン」は、人気お笑いコンビ「オードリー」の二人（若林正恭、春日俊彰）がパーソナリティを務めるラジオ番組です。この番組では、オードリーらしい自由で奔放なトークが展開され、リスナーからのお悩み相談や質問に対して、二人が思わぬ方向に答えることも多いです。シンプルな日常の出来事やエピソードを面白おかしく話すスタイルで、リスナーを楽しませています。特に、若林の鋭いツッコミと春日の天然な発言、二人の絶妙なコンビネーションが特徴です。時折真面目な話も交えながら、笑いと感動を提供する内容になっています。

出演者:

若林正恭（オードリー）
春日俊彰（オードリー）
ジャンル:

お笑い・トーク番組
バラエティ・エンターテイメント
ライフスタイル・社会・文化
人気の層:
オードリーのファン、特に若林の知的なトークや春日のキャラクターに親しんでいるリスナーに人気があります。幅広い年齢層に支持されており、特に30代から40代の男性・女性リスナーが多いですが、若いリスナーにも楽しめる内容が豊富です。お笑いファンや日常的な会話が好きな人々に特に受けています。

おすすめのシーン:

通勤・通学時: 若林の知的なツッコミと春日の天然な反応が、移動中にリラックスしながら楽しむのに最適です。気分転換にもなり、通勤や通学を楽しく過ごせます。
作業するとき: 笑いの絶えない会話が作業の合間に良い気分転換になります。オードリーのトークは、軽いテンポで聴けるため、作業中のバックグラウンドにぴったりです。
リラックスする時: オードリーのユニークなトークを聴きながらリラックスすることで、心地よく過ごせます。特に、彼らの深夜ならではの独特の雰囲気が、リラックスしたいときに最適です。
「オードリーのオールナイトニッポン」は、リスナーを楽しませ、笑いと共に日常の疲れを癒してくれる番組です。お笑い好きな人や、オードリーのファンにとっては欠かせない内容です。まじで一番おもしろいラジオ番組。サイト検索で一番のお笑い番組


人気お笑いコンビ「オードリー」が、
『オールナイトニッポン』のパーソナリティとして登場！
２人はどんな風にあなたのハートをわしづかみにするのか？
そしてどんな新しい「オードリー」を聴かせてくれるのか？
テレビでは決して聴くことのできない限界ギリギリの
フリートーク満載の2時間！土曜日の夜が待ち遠しくなる！



"
20241214,"12月15日 日曜 3:00
            -5:00 ニッポン放送",FUJIWARAのオールナイトニッポン0(ZERO),不明,https://radiko.jp/share/?t=20241215030000&sid=LFR,https://cdn.minds-r.org/images/origin/4tlg0ficet.jpg,オールナイトニッポン12月のスペシャルウィークの大トリを務めるのは結成35周年を迎えたベテランコンビ・FUJIWARA！全力トークとコーナーで、師走の寒い夜を熱く盛り上げます！！番組は「17LIVE」でも映像付きで楽しむことができます。音声でも映像でもお楽しみください！メールアドレス：fw@allnightnippon.com番組ホームページはこちらtwitterハッシュタグは「#FUJIWARAANN0」twitterアカウントは「@Ann_Since1967」
20241214,"12月14日 土曜 17:50
            -19:00 ニッポン放送",Kis-My-Ft2のオールナイトニッポンPremium～ラジオ・チャリティ・ミュージックソンスペシャル～,"Kis-My-Ft2



煙山光紀",https://radiko.jp/share/?t=20241214175000&sid=LFR,https://cdn.minds-r.org/images/origin/p5ww7omuaw.jpg,Kis-My-Ft2のオールナイトニッポンPremium～ラジオ・チャリティ・ミュージックソンスペシャル～メールアドレス：kmf@allnightnippon.com番組ホームページはこちらtwitterハッシュタグは「#キスマイANNP」
20241214,"12月14日 土曜 5:00
            -5:55 TOKYO FM",みのらじ～MUSICA LAB～,不明,https://radiko.jp/share/?t=20241214050000&sid=FMT,https://cdn.minds-r.org/images/origin/rsy45wqfkk.jpg,「祝・再始動！Suchmos特集！」みの目線でこれまでの楽曲を解説！ライブでは誰がベースを弾くのか！？同世代の みのが55分じっくりお届け！YouTubeチャンネル「みのミュージック」でお馴染み動画クリエイター・音楽評論家のみの のラジオ番組。その名も「みのらじ～MUSICA LABO」！毎週土曜朝5時00分から、ジャンルにこだわらず、選曲にこだわってフレッシュな音楽でスタートできるような番組です！土曜の早朝は「みのらじ」！お楽しみに！メッセージは、AuDeeのページから！Xは #みのらじ #Suchmos 番組Webサイト：https://audee.jp/program/show/300006519メッセージフォーム：https://www.tfm.co.jp/f/minoradi/message  Xハッシュタグは「#みのらじ」
20241214,"12月14日 土曜 5:55
            -6:00 TOKYO FM",ドライバーズ・インフォ,不明,https://radiko.jp/share/?t=20241214055500&sid=FMT,https://cdn.minds-r.org/images/origin/5t03invt8i.jpg,---
20241214,"12月14日 土曜 6:00
            -7:00 TOKYO FM",TOKYO NEWS RADIO～LIFE～,不明,https://radiko.jp/share/?t=20241214060000&sid=FMT,https://cdn.minds-r.org/images/origin/iwar484jq2.jpg,今日は番組から感謝を込めて「叙々苑お食事券1万円分」を1名の方にプレゼントします。東京事件は「違法モペットの暴走に注意！」後藤亮介記者のレポートです。 番組Webサイト：https://www.tfm.co.jp/newsradio/メッセージフォーム：https://www.tfm.co.jp/f/newsradio/message  Xハッシュタグは「#ライフ80」 Xアカウントは「@TOKYONEWSRADIO」
20241214,"12月14日 土曜 7:00
            -7:25 TOKYO FM",ACN presents 丸山茂樹 MOVING SATURDAY,"金田哲



はんにゃ.



丸山茂樹",https://radiko.jp/share/?t=20241214070000&sid=FMT,https://cdn.minds-r.org/images/origin/9zyg4o58gv.jpg,■はんにゃ.金田のゴルフ歴、ゴルフ仲間は？■「光る君へ」俳優陣とのゴルフはどうだった！？■丸山茂樹にゴルフのお悩み相談！？プロゴルファー・丸山茂樹がラジオで異業種マッチプレーをお届け！ 本日のゲスト：金田哲（はんにゃ.）番組Webサイト：https://www.tfm.co.jp/moving/メッセージフォーム：https://www.tfm.co.jp/moving/message.html  Xハッシュタグは「#ムブサタ」 Xアカウントは「@Moving_TFM」
20241214,"12月14日 土曜 7:25
            -7:30 TOKYO FM",ビズスタ THE REAL WELLNESS,佐原雅之,https://radiko.jp/share/?t=20241214072500&sid=FMT,https://cdn.minds-r.org/images/origin/ilvqaxbr1o.jpg,一歩先を行く手の届く贅沢をテーマにした情報紙「ビズスタ」から社会で活躍するビジネスパーソンの、ウェルネスなライフスタイルに役に立つ最新情報をお届けします。 番組Webサイト：https://audee.jp/program/show/58664
20241214,"12月14日 土曜 7:30
            -7:55 TOKYO FM",明治フラクトオリゴ糖 presents 加治ひとみ EYES to Beauty,不明,https://radiko.jp/share/?t=20241214073000&sid=FMT,https://cdn.minds-r.org/images/origin/1gd1d3xcdn.jpg,週末の朝をハッピー、そして自分らしく！キレイを作る、ライフスタイルのヒントを皆さんにシェアします。今週は、パーソナルスタイリストであり人気インスタグラマー、そして、犬猫保護活動にも尽力されている大日方久美子さんをお迎えします！大日方さんから「大人がやりがちなファッションのNGポイント」などをお聞きしました！ 番組Webサイト：https://www.tfm.co.jp/etb/メッセージフォーム：https://www.tfm.co.jp/f/etb/message  Xアカウントは「@kajibeautytfm」
20241214,"12月14日 土曜 7:55
            -8:00 TOKYO FM",ドライバーズ・インフォ,不明,https://radiko.jp/share/?t=20241214075500&sid=FMT,https://cdn.minds-r.org/images/origin/5t03invt8i.jpg,---
20241214,"12月14日 土曜 8:00
            -8:25 TOKYO FM",岩田剛典 サステナ*デイズ supported by 日本製紙クレシア,岩田剛典,https://radiko.jp/share/?t=20241214080000&sid=FMT,https://cdn.minds-r.org/images/origin/2oqtg11qzf.jpg,岩田剛典が“子どものあした、大人のきょう”をテーマに、様々なフィールドで活躍するゲストをお迎えするプログラム。今週はLIL LEAGUE  from EXILE TRIBE岩城星那さん、山田晃大さんをお迎えします。オーディションの裏話が聞けるかも！？ 番組Webサイト：https://www.tfm.co.jp/sustainadays/メッセージフォーム：https://www.tfm.co.jp/f/sustainadays/message  Xハッシュタグは「#サステナデイズ」 Xアカウントは「@sustaina2_tfm」
20241214,"12月14日 土曜 8:25
            -8:30 TOKYO FM",防災 FRONT LINE,不明,https://radiko.jp/share/?t=20241214082500&sid=FMT,https://cdn.minds-r.org/images/origin/o9t8s83u15.jpg,大地震の際のとっさの行動や、知っておくと安心なことなど、あなたの身を守る ために大切な情報をお届け。※AuDeeの『防災 FRONT LINE』チャンネルでは、東京都の各自治体の防災につい てのコンテンツを配信中。AuDeeで、23区は【東京23区】、多摩エリアは【東京プラス】と検索してください！★アプリAuDeeにて東京都の各自治体の防災について配信中！★AuDee(オーディー)について 番組Webサイト：https://www.tfm.co.jp/bousai/
20241214,"12月14日 土曜 8:30
            -8:55 TOKYO FM",Peace of Mind:土曜の朝のサラ・オレイン,不明,https://radiko.jp/share/?t=20241214083000&sid=FMT,https://cdn.minds-r.org/images/origin/gra5z0mdtp.jpg,土曜の朝の始まりにサラ・オレインがお届けする、ひとときの癒しと、くつろぎの時間。 ”Peace of Mind”とはなにか？をテーマにお届けするトーク＆ミュージックプログラム２週連続でお届けするクリスマス・プレイリスト?１週目の今回は『アニメから学ぶクリスマスの意味』をテーマにお届けします♪ 番組Webサイト：https://www.tfm.co.jp/peace/
20241214,"12月14日 土曜 8:55
            -9:00 TOKYO FM",ジョルダン乗換案内 Weekend Trip,不明,https://radiko.jp/share/?t=20241214085500&sid=FMT,https://cdn.minds-r.org/images/origin/j0ynkoelvs.jpg,TOKYO FMで毎週土曜日8:55～9:00でオンエア中の「ジョルダン乗換案内 Weekend Trip」。これからの時期、旅で訪れたいおすすめスポットをご紹介します。 番組Webサイト：https://audee.jp/program/show/54669
