date,title,time,name,link,image,content
20241206,うたの☆プリンスさまっ♪ Find the Music,"12月6日 金曜 21:30
            -21:55 TOKYO FM",倉花千夏,https://radiko.jp/share/?t=20241206213000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,作中で一十木音也役を務める声優 寺島拓篤をメインMCに迎え、うた☆プリの作品、そして、音楽の魅力をたっぷりお届けしていきます。放送終了後はここだけしか聴けないスペシャルコンテンツを配信！地上波放送後は、TOKYO FMの音声コンテンツサービス「AuDee」の番組メンバーシップで、未公開トークを含むディレクターズカットの番組アーカイブやここでしか聴けないスペシャルコンテンツをお届けします。 番組Webサイト：https://17audee.jp/メッセージフォーム：https://www.tfm.co.jp/f/utaprifm/message  Xハッシュタグは「#うたプリFM」 Xアカウントは「@utapriFM」
20241206,TOKYO FM NEWS,"12月6日 金曜 21:55
            -22:00 TOKYO FM",石井竜也,https://radiko.jp/share/?t=20241206215500&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,---
20241206,SCHOOL OF LOCK! FRIDAY 学校運営戦略会議,"12月6日 金曜 22:00
            -22:30 TOKYO FM",こもり校長,https://radiko.jp/share/?t=20241206220000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,金曜日のこの時間は、職員室からお届けする学校運営戦略会議!!!月曜日から木曜日までの授業で起こったことや、今後この学校をより良くするためにはどうしたらいいのかなど、様々なことを話し合う会議です。と言いつつ、雑談ばっかりして会議にならないこともあるかもしれないので、生徒のみんなも気軽に聴いて欲しいし、この学校に対する意見や提案なども気軽に［学校運営戦略会議掲示板］に書き込んでくれ!!!★番組WEBサイトはコチラ!---番組へのメッセージはコチラから！---◇学校運営戦略会議掲示板に書き込む（掲示板は登録無料のアプリです!）◇メールを送る◇FAX：03-3221-1800 ▽22:07〜 【 応援部 宣言メイト! supported by カロリーメイト 】今年は、“こもり顧問”にくわえて、“アンジー副顧問”さらには月替わりの“特別コーチ”が、受験生の君を応全力で応援！！こもり顧問&アンジー副顧問に応援してほしい受験にまつわる悩みや不安を受験や志望校に向けた決意の言葉「宣言」とともに送ってください！番組Webサイト：https://www.tfm.co.jp/lock/meeting/メッセージフォーム：https://www.tfm.co.jp/lock/mail/FAX：03-3221-1800  Xハッシュタグは「#スクールオブロック」 Xアカウントは「@sol_info」
20241206,ビーバーLOCKS!,"12月6日 金曜 22:30
            -22:55 TOKYO FM",こもり校長,https://radiko.jp/share/?t=20241206223000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"毎週金曜日は、生徒のあなたと同じ目線で語り合う「永遠の新入生」SUPER BEAVERの『ビーバーLOCKS!』 番組Webサイト：https://www.tfm.co.jp/lock/beaver/メッセージフォーム：https://www.tfm.co.jp/lock/beaver/mail/  Xハッシュタグは「#ビーバーLOCKS」

サイドバーを開く

ChatGPT

あなた:
山崎怜奈の誰かに話したかったことについて端的に教えてください。
ChatGPT:
ChatGPT
**「山崎怜奈の誰かに話したかったこと。」**は、元乃木坂46の山崎怜奈さんがパーソナリティを務めたラジオ番組です。リスナーから寄せられた「誰かに話したいけれど話せなかったこと」をテーマに、山崎さんがリスナーと共感しながらトークを展開する内容が特徴です。多彩なゲストも登場し、トピックは文化、歴史、社会問題など幅広く、知的で温かみのある雰囲気が魅力の番組です。






あなた:
SCHOOL OF LOCK!について端的におしえてください。
ChatGPT:
ChatGPT
**「SCHOOL OF LOCK!」**は、TOKYO FMを中心にJFN系列で放送されている10代向けのラジオ番組です。学校をモチーフにした設定で、リスナーを「生徒」、パーソナリティを「校長」や「教頭」と呼び、音楽やトークを通じて若者の悩みや思いに寄り添う内容が特徴です。人気アーティストや著名人が「講師」として登場することも多く、音楽やエンタメ、教育的なテーマを楽しく展開しています。






あなた:
JUNK バナナマンのバナナムーンGOLDについて端的におしえてください。
ChatGPT:
ChatGPT
**「JUNK バナナマンのバナナムーンGOLD」**は、TBSラジオで放送されているバナナマン（設楽統さんと日村勇紀さん）の冠ラジオ番組です。毎週金曜日の夜に放送され、軽快なトークとユーモアを交えながら、リスナーからのメッセージや質問に答えたり、時にはゲストを迎えてトークを繰り広げます。バナナマンならではの独特なコントやネタも盛り込まれており、幅広いリスナー層に支持されています。






あなた:
さらにお願いします
ChatGPT:
ChatGPT
**「JUNK バナナマンのバナナムーンGOLD」**は、2005年から放送されている長寿番組で、バナナマンの自然体な会話が魅力です。リスナーとの交流を大切にし、番組内でのコーナーや即興のトークが人気です。特に「バナナマンの即興コント」や「バナナムーン劇場」など、即席で演じられるコントがファンに愛されています。

また、日村さんの天然なキャラクターや設楽さんのツッコミが番組の大きな魅力であり、リスナーから寄せられたメッセージや悩みに対する応答も、真摯でありながらユーモアが散りばめられています。番組内の音楽やアーティスト特集もあり、バナナマンが個々の趣味や興味を反映させた内容で、リスナーを楽しませています。






あなた:
きしたかののブタピエロについて端的におしえてください
ChatGPT:
ChatGPT
**「きしたかののブタピエロ」**は、ラジオ番組「TBSラジオ」の一部で放送されていた、きしたかの（岸田和子）さんによるユニークなトーク番組です。番組名の「ブタピエロ」は、岸田さんが使う言葉遊びで、リスナーとのコミュニケーションを大切にしながら、ユーモアと奇妙な視点で物事を語る内容が特徴です。岸田さんの自由で独特な発想がファンに受け入れられ、幅広いジャンルの話題を取り扱う、個性的な番組でした。






あなた:
下野紘・巽悠衣子の小説家になろうラジオについて端的に教えてください。あとこれから番組情報を述べる時はどの層に人気かとジャンルもおしえてください。
ChatGPT:
ChatGPT
**「下野紘・巽悠衣子の小説家になろうラジオ」**は、ライトノベルや小説を中心とした番組で、声優の下野紘さんと巽悠衣子さんがパーソナリティを務めるラジオ番組です。番組では、リスナーからの投稿や、ラジオならではの企画を通じて、声優や小説、ライトノベルに関連する内容を紹介したり、トークが繰り広げられます。特に、ライトノベルやアニメ、ゲームファンが多く聴いており、ファンタジーや冒険といったジャンルが中心の内容です。

人気層: ライトノベルやアニメ、ゲームファンを中心とした若年層（10代後半～30代前半）が多いです。

ジャンル: ライトノベル、アニメ、ゲーム、ファンタジー






あなた:
東京リベンジャーズ 相棒零泥威悪についておしえてください。
ChatGPT:
ChatGPT

5 件のサイト を検索しました
The show Tokyo Revengers: Aibou Reido (相棒零泥威悪) is a radio program aired on Cultural Broadcasting, featuring voice actors from the Tokyo Revengers series. Broadcast on Fridays at 11:30 PM, the program provides a mix of fan interaction, actor commentary, and updates related to the Tokyo Revengers universe. The hosts read listener messages and discuss the latest developments within the anime, providing an alternative, behind-the-scenes perspective from the characters' voices and creators​
note（ノート）
​
文化放送
.

The program primarily appeals to fans of Tokyo Revengers and anime in general, with a strong focus on voice actors and the broader anime fandom. Its genre can be categorized as anime and voice actor-themed talk radio​
note（ノート）
​
文化放送
.






あなた:
東京リベンジャーズ 相棒零泥威悪について端的におしえてください。
ChatGPT:
ChatGPT

5 件のサイト を検索しました
""東京リベンジャーズ 相棒零泥威悪"" (Tokyo Revengers: Aibou Zero-Doro-Iyaku) is a radio program based on the popular Tokyo Revengers series, featuring the voices of the characters from the anime. The show is broadcast on 文化放送 (Cultural Broadcasting) and offers a mix of entertainment, including fan interactions and updates related to the anime series. The program introduces a variety of segments where voice actors discuss character insights, present stories, and engage with listeners. It aims to provide a different experience compared to the anime, bringing the audience closer to the series' world through informal, lively radio content​
文化放送
​
PONY CANYON NEWS – ポニーキャニオン
.

For fans of Tokyo Revengers and anime voice actors, this show offers a unique perspective and a fun, informal environment to explore the series further. The program has been popular among anime enthusiasts and those who follow the voice actors involved​
note（ノート）
.






あなた:
日本語でお願いします。
ChatGPT:
ChatGPT
**「東京リベンジャーズ 相棒零泥威悪」**は、人気アニメ「東京リベンジャーズ」を基にしたラジオ番組で、文化放送で毎週金曜日に放送されています。番組では、アニメのキャラクターを演じる声優たちが出演し、リスナーからのメッセージを紹介したり、アニメに関連する最新情報を届けたりします。また、番組内ではアニメの内容とは少し違った角度から東京リベンジャーズの魅力を伝えるコーナーもあり、声優のユニークなトークが特徴です​
PONY CANYON NEWS – ポニーキャニオン
​
note（ノート）
。

この番組は、特に「東京リベンジャーズ」ファンや声優に興味があるリスナーに向けて楽しまれており、アニメのキャラクターに対する新たな発見ができる内容が多く提供されています。






あなた:
なにわ男子の初心ラジ！について端的におしえてください
ChatGPT:
ChatGPT

4 件のサイト を検索しました
「なにわ男子の初心ラジ！」は、なにわ男子のメンバーがパーソナリティを務めるラジオ番組です。2022年4月2日から放送が開始され、リスナーとの交流を大切にしながら、メンバー自身の成長や「初心の気持ち」をテーマに進行しています。番組内では、リスナーからのメールを紹介するコーナーがあり、日常的な出来事や自身の体験を共有することが特徴です。また、メンバーが日々感じていることや、それぞれの個性を活かした内容も展開されています​
Wikipedia
​
1242
。

番組は、なにわ男子のファンを中心に若年層に人気があり、アイドルやエンタメの要素を楽しめる内容となっています。






あなた:
霜降り明星のオールナイトニッポンについて端的におしえてください。
ChatGPT:
ChatGPT
**「霜降り明星のオールナイトニッポン」**は、お笑いコンビ霜降り明星（せいやさんと粗品さん）がパーソナリティを務めるラジオ番組です。毎週火曜日深夜に放送され、コンビの軽妙なトークとユニークなコーナーが特徴です。リスナーからのメールを紹介しながら、時には即興のコントやユーモア満載のネタが展開されます。また、二人の個性的なキャラクターや、時折見せる真面目な一面もファンに人気です。

番組は、若いリスナーを中心に、霜降り明星のファンやお笑い好きな人々に親しまれており、毎回楽しさ満載の内容でリスナーを引きつけています。






あなた:
ローソン presents 日向坂46のほっとひといき！について端的におしえてください。
ChatGPT:
ChatGPT

4 件のサイト を検索しました
""ローソン presents 日向坂46のほっとひといき！"" は、日向坂46のメンバーが出演するラジオ番組で、リスナーにリラックスした時間を提供することを目的としています。毎週金曜日の11:30から放送され、リスナーに癒しのひとときを届ける内容です。出演メンバーは、佐々木美玲、河田陽菜、富田鈴花など、日向坂46の人気メンバーたちで、ユニークなエピソードや雑談を楽しむことができます。番組はTOKYO FMで放送され、音声コンテンツはAuDeeでも配信されています​
| TOKYO FM
​
AuDee（オーディー） | 音声コンテンツプラットフォーム
。






あなた:
ベルク presents 乃木坂46の乃木坂に相談だ！について端的におしえてください。
ChatGPT:
ChatGPT

3 件のサイト を検索しました
『ベルク presents 乃木坂46の乃木坂に相談だ！』は、乃木坂46の松尾美佑さんと田村真佑さんがメインパーソナリティを務めるラジオ番組です。この番組では、リスナーからのさまざまな相談に対し、彼女たちがリラックスした雰囲気で答えていきます。時には、相談が無茶なオーダーになったり、話が脱線することもあり、楽しいトークが展開されます​
| TOKYO FM
​
AuDee（オーディー） | 音声コンテンツプラットフォーム
。

この番組は、主に乃木坂46ファンや、気軽なトークを楽しみたいリスナーに向けて提供されています。ジャンルとしては、トーク・相談番組であり、特に若い層からの人気を集めています。






あなた:
ビーバーLOCKS!について端的におしえてください。
ChatGPT:
ChatGPT

3 件のサイト を検索しました
「ビーバーLOCKS!」は、SUPER BEAVERのメンバーがパーソナリティを務めるラジオ番組です。番組は、リスナーとの交流を重視し、リスナーからのメッセージやリクエストに答える形式で進行します。特に、親子間の絆や音楽を通じたコミュニケーションがテーマとなることが多く、リスナーからのメッセージを紹介したり、電話を通じて直接交流することもあります。番組は、音楽や日常の悩み、感謝の気持ちをテーマにしたエピソードが人気で、リスナーと共に成長していく番組となっています​
TOKYO FM＋
​
マイナビニュース
。

この番組は、SUPER BEAVERのファンだけでなく、家族や友人とのコミュニケーションを大切にするリスナーにも支持されています。"
20241206,ECC presents SOL フューチャー宣言！,"12月6日 金曜 22:55
            -23:00 TOKYO FM",こもり校長,https://radiko.jp/share/?t=20241206225500&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,毎週ひとりの生徒が電話に出て、“将来の夢”を宣言！さらに、夢が叶った時に使える英会話を、こもり校長と一緒に勉強していくぞ！ 番組Webサイト：https://www.tfm.co.jp/lock/futureenglish/メッセージフォーム：https://www.tfm.co.jp/lock/futureenglish/mail/
20241206,もにゅそで 知らんけどアッパー,"12月6日 金曜 23:00
            -23:55 TOKYO FM",Lezel,https://radiko.jp/share/?t=20241206230000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,今週は、クリスマス気分に浸る音楽たっぷりでお届けします♪「もにゅそでfeatures」には、スポーツ系動画クリエイターのイヌイサンが登場！SNS連動コーナー「バトルしまーす。」も、どうぞお楽しみに！ 番組Webサイト：https://audee.jp/program/show/300005111メッセージフォーム：https://www.tfm.co.jp/f/sfg/message  Xハッシュタグは「#知らんけどアッパー」
20241206,TOKYO FM NEWS,"12月6日 金曜 23:55
            -0:00 TOKYO FM",石井竜也,https://radiko.jp/share/?t=20241206235500&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,---
20241206,JET STREAM,"12月7日 土曜 0:00
            -0:55 TOKYO FM",歴代の機長,https://radiko.jp/share/?t=20241207000000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,JET STREAM・・・作家が描く世界への旅。今週は、世界的指揮者 小澤征爾による自伝エッセイ『ボクの音楽武者修行』を一部編集してお送りします。 番組Webサイト：https://www.tfm.co.jp/jetstream/メッセージフォーム：https://www.tfm.co.jp/f/jetstream/message
20241206,TOKYO FM NEWS,"12月7日 土曜 0:55
            -1:00 TOKYO FM",石井竜也,https://radiko.jp/share/?t=20241207005500&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,---
20241206,From INI,"12月7日 土曜 1:00
            -3:00 TOKYO FM",INI,https://radiko.jp/share/?t=20241207010000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,グローバルボーイズグループINIが担当する「From INI」★ゲストはクリープハイプの尾崎世界観さん！★2時台は1か月限定コーナー「エールFrom INI」！★メッセージテーマは「私の流行語大賞」！●「レコメンドINI(アイエヌアイ)～おススメエンタメ教えます！」メンバーがおススメエンタメを紹介するレコメンドINI。みなさんに是非見て頂きたい、おススメの映画やアニメについてお話していきます。●「INI TUNES」メンバーがおすすめの楽曲を紹介！今夜はどんなナンバーが紹介されるのか？▲リスナーからメッセージも募集しています。★メッセージフォームはこちら▲番組公式X（旧Twitter） https://twitter.com/From_INI＃フロイニ とつけてどんどんポストしてくださいね。番組Webサイト：https://audee.jp/program/show/59121メッセージフォーム：https://form.audee.jp/ini/messageXハッシュタグは「#フロイニ」Xアカウントは「@From_INI」 番組Webサイト：https://audee.jp/program/show/59121メッセージフォーム：https://form.audee.jp/ini/message  Xハッシュタグは「#フロイニ」 Xアカウントは「@From_INI」
20241206,RADIO DRAGON -NEXT-,"12月7日 土曜 3:00
            -5:00 TOKYO FM",高山都,https://radiko.jp/share/?t=20241207030000&sid=FMT,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"21世紀を彩る新世代の音楽スピリット『RADIO DRAGON -NEXT-』パーソナリティ：菅野結以【27時台】the RECOMMEND PARTNER音楽シーンで活躍するあの人！この人！が新世代の音楽スピリットをオフィシャル・レコメンダーとして届けてくれます！今夜は、SPACE SHOWER TV：飯塚さんが『JIJIM』をレコメンド！【27時台】コーナー《No.16》音楽プロデューサーの T.O さんがお届けするラジオプログラム！今回は、来年のグラミー賞で、最優秀新人賞にノミネートされている『Sabrina Carpenter』に注目！【28:00頃】YUItututuuuuuuuuuuune菅野結以ちゃんが、新旧問わず個人的なおススメを紹介するコーナー！今回は、ユース世代から熱狂的な支持を受けるラッパーの新曲をご紹介！【28時台】今夜のゲストは、2022年結成の4人組バンド、しろつめ備忘録 から、おはらはなさん、みずえさんです！何とラジオ番組への出演は今回が初めてだそう！バンドのルーツや、先週リリースされた1stアルバム『リマインダー』についてお話伺いました！【28時台】MONTHLY DISC今月は・・・She Her Her Hers！今週CDリリースされたニューアルバム『Pathway』をご本人からのコメントと共に特集していきます！【AuDee,各ポッドキャスト配信中】AuDee、Spotifyなどのポッドキャストで、お迎えしたゲストアーティストの方々の貴重なお話が無制限で、何度でも聴くことが出来ます！毎週放送終了後にアップしていきます、是非お聴きください！Twitter ：@RADIO_DRAGONハッシュタグ：#radiodragon ▽27:30〜 【 No.16 】---番組Webサイト：https://www.tfm.co.jp/dragon/  Xハッシュタグは「#radiodragon」 Xアカウントは「@RADIO_DRAGON」"
20241206,GLASSY WEEKEND,"12月6日 金曜 5:00
            -6:00 J-WAVE",nico,https://radiko.jp/share/?t=20241206050000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"ナバホ族の聖地「アンテロープ・キャニオン」へ！「金曜日の朝をさらにくつろぎの時間に。」

まだ誰の足跡も着いていない週末が始まる早朝、
自然が奏でる音で、都会では感じることが難しい
海や川、湖 、山などの自然へリスナーのみなさんを誘います。

国内外の様々な自然フィールドを紹介する「FEATURE NATURE」のコーナーでは、
アメリカの「アンテロープ・キャニオン」をご紹介。

番組の感想やコメントは #813gw を付けて投稿してください。"
20241206,#NAME?,"12月6日 金曜 6:00
            -9:00 J-WAVE",不明,https://radiko.jp/share/?t=20241206060000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"あなたからのミュージックシェア大募集！
Name the Nightのライヴ音源をOA ！▼6:12 CLOSE UP THIS WEEK
ジョン・カビラが１週間のニュースで気になったものをピックアップ！
▼6:20 START YOU UP
今日はあなたにとってどんな日？朝イチミュージックシェアも募集中！
▼6:40 TOKYO CROSSING
世界の「年末の恒例イベント」をチェック！
▼7:15 TAKENAKA FEATURE FOCUS
日本、そして世界で進行形のニュースの当事者、もしくはその事情通にお話を伺います。
▼7:40 Bon Quish FISH & TIPS
“魚介類”についての豆知識やレシピをご紹介。魚の魅力を再発見！
▼7:50 DENKA BUSINESS OUTLOOK
海外のマーケット情報、今後の経済の動きを予測します。
▼8:10 Yakult FOOTBALL FANATIC
カビラが気になるサッカーの試合を妄想バーチャル実況！
▼8:20 EYES ON THE FUTURE
未来のためのグッドアクションをピックアップします。
▼9:30  CineBridge WEEKEND RADAR
 映画『クレイヴン・ザ・ハンター』と週末開催のイベントをご紹介！
▼9:45 TOKYO ZEIRISHIKAI PERCENT WORLD
気になるニュースを「パーセント」というスポットライトを当ててニュースの真相に迫ります。
▼10:20 Joshin web shop ONE ON ONE
毎回１つのテーマをもとに、 グッズハンターが、プロの目線で選んだ商品をアツくプレゼン！
▼10:40 AMERICAN EXPRESS THE HIDDEN STORY
【ハラペコラボ】のHIDDEN STORY！
▼11:10 MAG RACK
耳から雑誌を立ち読み！ランチタイムの話題にぜひ！"
20241206,#NAME?,"12月6日 金曜 9:00
            -11:30 J-WAVE",不明,https://radiko.jp/share/?t=20241206090000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"あなたからのミュージックシェア大募集！
Name the Nightのライヴ音源をOA ！▼6:12 CLOSE UP THIS WEEK
ジョン・カビラが１週間のニュースで気になったものをピックアップ！
▼6:20 START YOU UP
今日はあなたにとってどんな日？朝イチミュージックシェアも募集中！
▼6:40 TOKYO CROSSING
世界の「年末の恒例イベント」をチェック！
▼7:15 TAKENAKA FEATURE FOCUS
日本、そして世界で進行形のニュースの当事者、もしくはその事情通にお話を伺います。
▼7:40 Bon Quish FISH & TIPS
“魚介類”についての豆知識やレシピをご紹介。魚の魅力を再発見！
▼7:50 DENKA BUSINESS OUTLOOK
海外のマーケット情報、今後の経済の動きを予測します。
▼8:10 Yakult FOOTBALL FANATIC
カビラが気になるサッカーの試合を妄想バーチャル実況！
▼8:20 EYES ON THE FUTURE
未来のためのグッドアクションをピックアップします。
▼9:30  CineBridge WEEKEND RADAR
 映画『クレイヴン・ザ・ハンター』と週末開催のイベントをご紹介！
▼9:45 TOKYO ZEIRISHIKAI PERCENT WORLD
気になるニュースを「パーセント」というスポットライトを当ててニュースの真相に迫ります。
▼10:20 Joshin web shop ONE ON ONE
毎回１つのテーマをもとに、 グッズハンターが、プロの目線で選んだ商品をアツくプレゼン！
▼10:40 AMERICAN EXPRESS THE HIDDEN STORY
【ハラペコラボ】のHIDDEN STORY！
▼11:10 MAG RACK
耳から雑誌を立ち読み！ランチタイムの話題にぜひ！"
20241206,ALL GOOD FRIDAY(PART1),"12月6日 金曜 11:30
            -13:45 J-WAVE","LiLiCo



稲葉友",https://radiko.jp/share/?t=20241206113000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"合言葉は、Hej Hej～！耳から太陽♪ 
LiLiCoと稲葉友が4時間半生放送でお届けします！
今週は、東京コミコンの会場から公開生放送！！
ゲストは、ハリウッド俳優のダニエル・ローガン、斎藤工！▼12時10頃《FRESH CHEESE STUDIO LISTEN UP!》
LiLiCo＆稲葉友が気になるトピックスをお届け！

▼12時30頃 《ゲストコーナー Part-1》
ゲストが登場！

▼13時10頃《FOLLOW ME!!》
人生相談と処方ソング

▼13時30頃《SKECHERS HAPPY DATE》
RIP SLYME RYO-ZがLiLiCoとの妄想デートプランをプレゼン！

▼13時50頃 《ゲストコーナー Part-2》
斎藤工が登場！

▼14時15頃《BMW Tokyo DRIVING DAYS》
GLIM SPANKY松尾レミがドライブの魅力を語る10分間

▼14時40頃《COVER ME》
2024年のCOVER MEカバーをプレイバック！

▼15時10頃《CHOYA NATURAL BEAUTY》
ナチュラルなライフスタイルのヒントをお届け！

▼15時30頃《TOKYO SAVVY》
ダニエル・ローガン＆すぴ豊登場！13:30-RIP SLYME RYO-Z
13:50-斎藤工
14:15-GLIM SPANKY松尾レミ
15:30-ダニエル・ローガン＆すぴ豊"
20241206,ALL GOOD FRIDAY(PART2),"12月6日 金曜 13:45
            -16:00 J-WAVE","LiLiCo



稲葉友",https://radiko.jp/share/?t=20241206134500&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"合言葉は、Hej Hej～！耳から太陽♪ 
LiLiCoと稲葉友が4時間半生放送でお届けします！
今週は、東京コミコンの会場から公開生放送！！
ゲストは、ハリウッド俳優のダニエル・ローガン、斎藤工！▼12時10頃《FRESH CHEESE STUDIO LISTEN UP!》
LiLiCo＆稲葉友が気になるトピックスをお届け！

▼12時30頃 《ゲストコーナー Part-1》
ゲストが登場！

▼13時10頃《FOLLOW ME!!》
人生相談と処方ソング

▼13時30頃《SKECHERS HAPPY DATE》
RIP SLYME RYO-ZがLiLiCoとの妄想デートプランをプレゼン！

▼13時50頃 《ゲストコーナー Part-2》
斎藤工が登場！

▼14時15頃《BMW Tokyo DRIVING DAYS》
GLIM SPANKY松尾レミがドライブの魅力を語る10分間

▼14時40頃《COVER ME》
2024年のCOVER MEカバーをプレイバック！

▼15時10頃《CHOYA NATURAL BEAUTY》
ナチュラルなライフスタイルのヒントをお届け！

▼15時30頃《TOKYO SAVVY》
ダニエル・ローガン＆すぴ豊登場！13:30-RIP SLYME RYO-Z
13:50-斎藤工
14:15-GLIM SPANKY松尾レミ
15:30-ダニエル・ローガン＆すぴ豊"
20241206,MOTORING MUSIC,"12月6日 金曜 16:00
            -16:30 J-WAVE",武藤千春,https://radiko.jp/share/?t=20241206160000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"現役大学生シンガーソングライター　冨岡愛が選ぶドライブのサウンドトラック誰かのクルマに乗ると 音楽がいつもと違う！
週替わりのゲストがドライブのサウンドトラックを選曲してくれます

コロナ禍の2021年からTikTokで弾き語りを公開。
毎日のように更新し、多くのフォロワーを獲得。
2022年に最初のデジタルシングルを発表して
コンスタントに作品をリリース。
先月20日は11曲目のデジタルシングル「MAYBE」をリリースしました。
2025年3月にはJ-WAVEギタージャンボリーの出演も決まっています。

現在22才で、卒業目前の大学4年生。
そんな冨岡愛さんのクルマに乗ると、どんな曲が・・・冨岡愛"
20241206,START LINE(PART1),"12月6日 金曜 16:30
            -18:00 J-WAVE",長谷川ミラ,https://radiko.jp/share/?t=20241206163000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"長谷川ミラがナビゲート！
初のソーイングBOOKが話題！お笑いコンビ・ロッチのコカドケンタロウさんが生出演！■HIGASHIMARU SHOYU FROM MY KITCHEN(17:00-17:10) 
毎週素敵な料理家の方のキッチンと繋ぎます！
スパイス飯店 店主の岡本大佑さんに、師走を乗り切るスパイスめしのレシピ教えていただきます！


■NEW STYLE LAB(17:40-17:50) 
自分も周りもハッピーに！毎日の暮らしに役立つ、情報やヒントをお届け！
ハンズの広報スタッフに、冬に使いたいあったかグッズを伺います！


■AWESOME COLORS (18:10-18:30) 
自分らしさを楽しんでいる方にお話しを伺うゾーン！
 初のソーイングBOOKが話題！お笑いコンビロッチのコカドケンタロウさんが登場！


■Mila’s too much  K-POP information (19:00-19:20) 


■MARTIN GUITAR SOUND HOLE UNIVERSE(19:20-19:30) 
毎週、アコースティックギターによる弾き語りライブを披露！


■TRE HOLDINGS FORTUNE TELLING(19:45-19:50) 
素敵な声の有名人が 明日から1週間の皆さんの運勢を伝えてくれます！ロッチ コカドケンタロウ＜18:10-18:30＞"
20241206,START LINE(PART2),"12月6日 金曜 18:00
            -20:00 J-WAVE",長谷川ミラ,https://radiko.jp/share/?t=20241206180000&sid=FMJ,https://bangumi.org/assets/title_logo2-a8f7139a74103c437b1aaf825ca44f8ac5e7aa4982968edf8022d00763fc13ee.png,"長谷川ミラがナビゲート！
初のソーイングBOOKが話題！お笑いコンビ・ロッチのコカドケンタロウさんが生出演！■HIGASHIMARU SHOYU FROM MY KITCHEN(17:00-17:10) 
毎週素敵な料理家の方のキッチンと繋ぎます！
スパイス飯店 店主の岡本大佑さんに、師走を乗り切るスパイスめしのレシピ教えていただきます！


■NEW STYLE LAB(17:40-17:50) 
自分も周りもハッピーに！毎日の暮らしに役立つ、情報やヒントをお届け！
ハンズの広報スタッフに、冬に使いたいあったかグッズを伺います！


■AWESOME COLORS (18:10-18:30) 
自分らしさを楽しんでいる方にお話しを伺うゾーン！
 初のソーイングBOOKが話題！お笑いコンビロッチのコカドケンタロウさんが登場！


■Mila’s too much  K-POP information (19:00-19:20) 


■MARTIN GUITAR SOUND HOLE UNIVERSE(19:20-19:30) 
毎週、アコースティックギターによる弾き語りライブを披露！


■TRE HOLDINGS FORTUNE TELLING(19:45-19:50) 
素敵な声の有名人が 明日から1週間の皆さんの運勢を伝えてくれます！ロッチ コカドケンタロウ＜18:10-18:30＞"
